review_id,order_id,rating,review_text,review_date,helpful_count
REV_001876,ORD_002739,5,Perfect!,2024-06-18,12
REV_001877,ORD_003490,4,Happy with purchase,2024-12-20,32
REV_001878,ORD_004453,4,Good product,2023-12-29,46
REV_001879,ORD_001508,1,Poor quality,2024-12-07,48
REV_001880,ORD_002526,5,Amazing product!,2023-01-13,6
REV_001881,ORD_004476,5,Exceeded expectations!,2024-10-21,37
REV_001882,ORD_004138,3,Decent,2023-09-09,10
REV_001883,ORD_002470,5,Excellent!,2023-06-04,27
REV_001884,ORD_000927,1,Very disappointed,2023-06-07,23
REV_001885,ORD_000794,5,Perfect!,2024-11-01,14
REV_001886,ORD_003348,5,Love it!,2023-06-25,43
REV_001887,ORD_001603,3,Meets expectations,2024-08-03,37
REV_001888,ORD_003639,3,It's okay,2023-02-23,22
REV_001889,ORD_001625,5,Excellent!,2024-12-27,29
REV_001890,ORD_000121,4,Solid quality,2024-10-18,48
REV_001891,ORD_000883,5,Exceeded expectations!,2024-05-21,18
REV_001892,ORD_000872,3,Decent,2024-06-23,46
REV_001893,ORD_003009,2,Below expectations,2024-08-15,39
REV_001894,ORD_002166,2,Meh,2024-01-25,12
REV_001895,ORD_001264,3,Fair,2023-06-18,24
REV_001896,ORD_001906,3,Decent,2024-01-17,29
REV_001897,ORD_004474,5,Perfect!,2024-06-27,7
REV_001898,ORD_000921,3,Decent,2024-06-09,23
REV_001899,ORD_001104,4,Solid quality,2024-04-17,29
REV_001900,ORD_002886,4,Recommended,2024-11-07,13
REV_001901,ORD_004627,5,Love it!,2024-08-07,32
REV_001902,ORD_002390,5,Excellent!,2023-08-22,5
REV_001903,ORD_002905,5,Perfect!,2023-11-09,29
REV_001904,ORD_001054,4,Happy with purchase,2023-10-31,39
REV_001905,ORD_003901,3,Meets expectations,2023-05-02,37
REV_001906,ORD_000042,4,Happy with purchase,2025-01-03,14
REV_001907,ORD_001639,5,Perfect!,2023-07-01,38
REV_001908,ORD_002556,2,Below expectations,2024-01-07,5
REV_001909,ORD_002399,5,Exceeded expectations!,2024-03-21,13
REV_001910,ORD_002385,1,Very disappointed,2024-05-10,28
REV_001911,ORD_003954,4,Good product,2024-08-23,31
REV_001912,ORD_000674,3,Average,2023-08-11,26
REV_001913,ORD_003984,3,It's okay,2023-04-15,3
REV_001914,ORD_000876,2,Could be better,2023-08-21,30
REV_001915,ORD_003746,5,Excellent!,2023-07-29,23
REV_001916,ORD_004494,5,Love it!,2023-10-05,2
REV_001917,ORD_003830,5,Exceeded expectations!,2023-11-21,44
REV_001918,ORD_004497,3,Decent,2023-12-29,43
REV_001919,ORD_001478,3,Meets expectations,2025-01-02,19
REV_001920,ORD_000056,4,Nice,2024-07-09,40
REV_001921,ORD_003857,2,Could be better,2023-11-28,6
REV_001922,ORD_003419,4,Recommended,2024-02-11,19
REV_001923,ORD_001351,4,Recommended,2024-07-31,24
REV_001924,ORD_000638,5,Love it!,2023-03-17,28
REV_001925,ORD_004190,2,Could be better,2025-01-04,1
REV_001926,ORD_000898,5,Amazing product!,2023-10-11,42
REV_001927,ORD_003616,5,Amazing product!,2024-01-31,34
REV_001928,ORD_003079,3,Average,2024-08-18,9
REV_001929,ORD_002324,4,Nice,2023-06-14,40
REV_001930,ORD_003284,5,Amazing product!,2024-11-18,26
REV_001931,ORD_002683,5,Perfect!,2023-08-24,26
REV_001932,ORD_001461,4,Good product,2024-06-01,24
REV_001933,ORD_004171,2,Not great,2024-04-24,31
REV_001934,ORD_004088,2,Could be better,2023-07-12,48
REV_001935,ORD_002941,5,Amazing product!,2023-03-02,26
REV_001936,ORD_003409,5,Perfect!,2024-05-21,4
REV_001937,ORD_003538,2,Could be better,2024-03-04,26
REV_001938,ORD_004501,5,Perfect!,2023-02-24,40
REV_001939,ORD_000455,5,Excellent!,2024-06-12,10
REV_001940,ORD_001518,5,Amazing product!,2023-11-22,12
REV_001941,ORD_001992,5,Exceeded expectations!,2024-08-05,45
REV_001942,ORD_001156,5,Love it!,2024-03-25,46
REV_001943,ORD_002629,4,Solid quality,2023-11-17,38
REV_001944,ORD_000950,1,Do not buy,2024-12-21,17
REV_001945,ORD_001944,4,Happy with purchase,2023-03-02,27
REV_001946,ORD_001825,5,Exceeded expectations!,2023-05-28,40
REV_001947,ORD_004021,5,Exceeded expectations!,2023-11-29,21
REV_001948,ORD_002972,2,Meh,2024-03-12,4
REV_001949,ORD_000904,2,Disappointed,2024-11-04,33
REV_001950,ORD_004131,4,Recommended,2024-11-06,0
REV_001951,ORD_001635,5,Excellent!,2023-05-07,22
REV_001952,ORD_002461,5,Perfect!,2024-04-27,0
REV_001953,ORD_003665,5,Amazing product!,2023-11-24,41
REV_001954,ORD_003339,1,Terrible,2024-12-27,34
REV_001955,ORD_003862,3,Fair,2023-06-30,34
REV_001956,ORD_004798,5,Perfect!,2023-08-20,3
REV_001957,ORD_004676,5,Amazing product!,2024-04-16,19
REV_001958,ORD_001553,1,Poor quality,2023-05-28,23
REV_001959,ORD_000546,4,Good product,2024-03-17,4
REV_001960,ORD_001055,5,Excellent!,2024-12-07,34
REV_001961,ORD_001500,3,Decent,2024-07-01,22
REV_001962,ORD_001420,4,Nice,2024-08-04,44
REV_001963,ORD_003309,4,Solid quality,2023-12-01,3
REV_001964,ORD_004779,3,Meets expectations,2023-09-23,6
REV_001965,ORD_001192,2,Could be better,2023-09-18,25
REV_001966,ORD_004898,4,Good product,2023-01-25,12
REV_001967,ORD_003845,3,Average,2023-01-30,20
REV_001968,ORD_003420,5,Amazing product!,2023-05-05,36
REV_001969,ORD_004595,2,Not great,2024-04-17,18
REV_001970,ORD_003907,3,It's okay,2024-12-03,32
REV_001971,ORD_003120,4,Solid quality,2023-01-26,41
REV_001972,ORD_003637,4,Nice,2023-11-11,33
REV_001973,ORD_003241,3,Meets expectations,2024-08-01,33
REV_001974,ORD_000745,3,It's okay,2024-04-22,10
REV_001975,ORD_002623,5,Amazing product!,2023-03-24,32
REV_001976,ORD_001003,4,Happy with purchase,2024-06-29,34
REV_001977,ORD_000414,4,Happy with purchase,2024-06-18,29
REV_001978,ORD_002442,4,Solid quality,2023-07-21,42
REV_001979,ORD_004128,5,Love it!,2024-02-03,43
REV_001980,ORD_002543,5,Exceeded expectations!,2023-05-21,47
REV_001981,ORD_003766,3,It's okay,2024-01-02,21
REV_001982,ORD_004927,3,Average,2024-03-20,41
REV_001983,ORD_001918,5,Exceeded expectations!,2023-05-03,47
REV_001984,ORD_004634,4,Recommended,2024-02-20,4
REV_001985,ORD_004093,3,Meets expectations,2023-11-30,50
REV_001986,ORD_001102,4,Nice,2023-12-28,10
REV_001987,ORD_001173,3,Decent,2024-02-28,27
REV_001988,ORD_001450,5,Excellent!,2023-06-01,22
REV_001989,ORD_004950,5,Excellent!,2025-01-16,26
REV_001990,ORD_002481,5,Exceeded expectations!,2023-07-26,37
REV_001991,ORD_000161,4,Good product,2024-04-27,29
REV_001992,ORD_004292,5,Amazing product!,2024-02-05,35
REV_001993,ORD_000457,3,Fair,2024-02-21,40
REV_001994,ORD_003885,5,Love it!,2023-07-16,28
REV_001995,ORD_004624,5,Excellent!,2024-07-06,50
REV_001996,ORD_004276,5,Excellent!,2024-07-05,45
REV_001997,ORD_001831,5,Excellent!,2023-05-28,27
REV_001998,ORD_002474,5,Amazing product!,2024-07-12,46
REV_001999,ORD_000829,5,Excellent!,2023-11-08,15
REV_002000,ORD_002835,5,Amazing product!,2024-07-27,23
REV_002001,ORD_003251,2,Disappointed,2023-12-20,1
REV_002002,ORD_003188,3,Decent,2023-07-26,19
REV_002003,ORD_002870,4,Good product,2024-06-05,14
REV_002004,ORD_001720,4,Good product,2023-07-28,24
REV_002005,ORD_001251,4,Nice,2023-02-08,28
REV_002006,ORD_000545,3,Fair,2023-02-15,28
REV_002007,ORD_004542,5,Love it!,2023-05-11,25
REV_002008,ORD_001259,5,Love it!,2023-06-06,48
REV_002009,ORD_000145,5,Excellent!,2023-11-12,30
REV_002010,ORD_002079,5,Excellent!,2023-08-15,30
REV_002011,ORD_001795,5,Exceeded expectations!,2024-01-20,24
REV_002012,ORD_003296,5,Perfect!,2023-04-08,29
REV_002013,ORD_003524,5,Love it!,2024-12-26,37
REV_002014,ORD_003896,3,Meets expectations,2023-03-12,41
REV_002015,ORD_001702,2,Not great,2024-11-01,26
REV_002016,ORD_000447,3,Meets expectations,2023-07-18,41
REV_002017,ORD_004716,4,Happy with purchase,2024-11-19,15
REV_002018,ORD_003369,5,Excellent!,2023-05-09,1
REV_002019,ORD_002343,3,It's okay,2024-11-16,15
REV_002020,ORD_001318,4,Good product,2025-01-05,11
REV_002021,ORD_000078,5,Perfect!,2024-02-10,31
REV_002022,ORD_002225,5,Love it!,2023-08-01,28
REV_002023,ORD_004901,5,Exceeded expectations!,2023-01-16,5
REV_002024,ORD_001084,4,Happy with purchase,2024-10-05,21
REV_002025,ORD_003596,5,Love it!,2024-04-20,8
REV_002026,ORD_000479,5,Exceeded expectations!,2024-05-10,46
REV_002027,ORD_000959,4,Nice,2023-06-12,47
REV_002028,ORD_002487,5,Love it!,2024-10-07,35
REV_002029,ORD_001194,5,Excellent!,2023-04-14,40
REV_002030,ORD_004528,5,Exceeded expectations!,2024-06-17,46
REV_002031,ORD_001765,4,Nice,2024-11-25,10
REV_002032,ORD_003559,5,Love it!,2024-03-18,50
REV_002033,ORD_000786,5,Perfect!,2024-02-02,35
REV_002034,ORD_001037,5,Amazing product!,2024-04-11,12
REV_002035,ORD_002795,1,Very disappointed,2023-10-11,24
REV_002036,ORD_001462,5,Perfect!,2024-05-21,27
REV_002037,ORD_001571,2,Meh,2023-11-16,8
REV_002038,ORD_003988,4,Good product,2024-10-12,47
REV_002039,ORD_001595,4,Good product,2024-07-08,15
REV_002040,ORD_000515,2,Could be better,2023-08-20,18
REV_002041,ORD_001617,3,Meets expectations,2023-10-02,14
REV_002042,ORD_004298,4,Good product,2024-07-27,33
REV_002043,ORD_004253,4,Solid quality,2024-09-28,43
REV_002044,ORD_000740,4,Solid quality,2023-07-04,47
REV_002045,ORD_003047,3,Meets expectations,2024-03-04,16
REV_002046,ORD_000242,5,Love it!,2023-04-15,40
REV_002047,ORD_002747,4,Solid quality,2024-02-18,11
REV_002048,ORD_004816,5,Love it!,2023-08-24,14
REV_002049,ORD_003844,3,Meets expectations,2024-09-15,49
REV_002050,ORD_004887,5,Perfect!,2024-01-17,37
REV_002051,ORD_001651,4,Nice,2024-10-26,37
REV_002052,ORD_002069,4,Good product,2024-07-04,33
REV_002053,ORD_002788,3,It's okay,2023-02-02,34
REV_002054,ORD_003104,5,Perfect!,2023-03-21,23
REV_002055,ORD_001758,3,Fair,2023-04-16,14
REV_002056,ORD_002101,4,Nice,2023-03-23,35
REV_002057,ORD_004195,3,Decent,2024-08-02,28
REV_002058,ORD_003740,3,It's okay,2023-04-21,1
REV_002059,ORD_001316,3,Meets expectations,2025-01-07,11
REV_002060,ORD_001048,4,Nice,2023-10-29,15
REV_002061,ORD_002781,4,Solid quality,2024-03-30,18
REV_002062,ORD_001446,3,Fair,2025-01-05,40
REV_002063,ORD_002813,4,Solid quality,2024-10-09,40
REV_002064,ORD_004301,5,Amazing product!,2024-04-29,50
REV_002065,ORD_001512,3,It's okay,2023-08-21,46
REV_002066,ORD_001843,5,Perfect!,2024-04-12,14
REV_002067,ORD_002361,5,Excellent!,2023-03-19,44
REV_002068,ORD_003584,5,Excellent!,2023-09-04,16
REV_002069,ORD_003496,3,Decent,2023-11-09,41
REV_002070,ORD_003203,4,Good product,2023-07-25,22
REV_002071,ORD_000715,4,Solid quality,2024-09-03,16
REV_002072,ORD_001797,5,Exceeded expectations!,2024-11-05,10
REV_002073,ORD_000789,5,Love it!,2023-12-09,37
REV_002074,ORD_000476,5,Excellent!,2024-12-22,35
REV_002075,ORD_004644,4,Nice,2023-02-11,11
REV_002076,ORD_004903,5,Exceeded expectations!,2025-01-12,12
REV_002077,ORD_002302,5,Excellent!,2023-05-14,22
REV_002078,ORD_003174,4,Recommended,2024-04-17,49
REV_002079,ORD_002722,4,Nice,2024-04-03,46
REV_002080,ORD_000763,5,Excellent!,2023-08-19,35
REV_002081,ORD_004535,2,Not great,2024-08-01,24
REV_002082,ORD_002513,5,Excellent!,2024-12-04,16
REV_002083,ORD_004920,5,Exceeded expectations!,2024-03-28,43
REV_002084,ORD_000395,4,Good product,2023-11-29,1
REV_002085,ORD_000377,5,Amazing product!,2023-11-03,8
REV_002086,ORD_003367,4,Solid quality,2023-07-06,27
REV_002087,ORD_002493,5,Excellent!,2023-08-30,11
REV_002088,ORD_003965,2,Could be better,2023-09-21,34
REV_002089,ORD_002175,3,Average,2024-11-13,21
REV_002090,ORD_001276,4,Recommended,2023-05-31,25
REV_002091,ORD_001274,4,Recommended,2023-10-25,49
REV_002092,ORD_002178,5,Amazing product!,2024-01-09,6
REV_002093,ORD_004937,5,Amazing product!,2024-11-01,17
REV_002094,ORD_002121,5,Excellent!,2024-05-08,22
REV_002095,ORD_003563,3,Fair,2023-06-15,36
REV_002096,ORD_002189,2,Below expectations,2024-04-19,16
REV_002097,ORD_003921,4,Nice,2024-03-24,43
REV_002098,ORD_004890,5,Exceeded expectations!,2024-06-03,26
REV_002099,ORD_000015,4,Happy with purchase,2023-04-02,30
REV_002100,ORD_002222,3,Fair,2024-05-28,37
REV_002101,ORD_000291,4,Happy with purchase,2024-07-15,14
REV_002102,ORD_003232,4,Solid quality,2023-12-27,37
REV_002103,ORD_002737,4,Happy with purchase,2023-11-07,14
REV_002104,ORD_001949,4,Good product,2023-11-08,17
REV_002105,ORD_004010,4,Happy with purchase,2023-08-20,31
REV_002106,ORD_003405,3,Average,2023-03-24,17
REV_002107,ORD_004712,5,Perfect!,2024-03-30,20
REV_002108,ORD_000685,2,Not great,2024-01-04,6
REV_002109,ORD_003067,4,Nice,2024-09-22,24
REV_002110,ORD_002418,2,Could be better,2024-01-25,4
REV_002111,ORD_000386,4,Good product,2023-10-01,17
REV_002112,ORD_003495,4,Recommended,2023-02-16,29
REV_002113,ORD_003786,3,Average,2024-08-30,7
REV_002114,ORD_003891,4,Happy with purchase,2024-05-13,33
REV_002115,ORD_004211,5,Perfect!,2023-07-17,9
REV_002116,ORD_003799,4,Recommended,2024-02-21,32
REV_002117,ORD_001096,3,It's okay,2023-08-27,5
REV_002118,ORD_002244,4,Good product,2024-12-17,36
REV_002119,ORD_001295,5,Love it!,2024-09-16,49
REV_002120,ORD_000094,3,Meets expectations,2024-05-30,2
REV_002121,ORD_001688,3,It's okay,2023-11-12,42
REV_002122,ORD_004249,4,Happy with purchase,2023-04-28,21
REV_002123,ORD_000359,4,Nice,2023-08-23,47
REV_002124,ORD_000297,4,Happy with purchase,2024-11-21,23
REV_002125,ORD_003434,4,Nice,2024-05-02,50
REV_002126,ORD_001541,5,Exceeded expectations!,2023-03-26,18
REV_002127,ORD_000581,5,Love it!,2024-07-24,39
REV_002128,ORD_000585,3,Meets expectations,2024-05-02,39
REV_002129,ORD_003680,5,Perfect!,2024-03-18,29
REV_002130,ORD_003668,4,Recommended,2023-05-03,20
REV_002131,ORD_003043,5,Perfect!,2023-04-14,26
REV_002132,ORD_001882,4,Solid quality,2024-11-09,21
REV_002133,ORD_004076,1,Poor quality,2024-09-13,8
REV_002134,ORD_002809,4,Good product,2024-02-04,50
REV_002135,ORD_004018,5,Amazing product!,2024-04-01,31
REV_002136,ORD_000680,5,Amazing product!,2024-08-23,25
REV_002137,ORD_002158,4,Good product,2023-10-03,33
REV_002138,ORD_001503,5,Love it!,2024-11-22,19
REV_002139,ORD_003402,5,Excellent!,2024-01-26,49
REV_002140,ORD_001435,2,Meh,2023-12-04,18
REV_002141,ORD_002927,5,Amazing product!,2023-06-22,22
REV_002142,ORD_004031,4,Nice,2024-07-15,8
REV_002143,ORD_002596,5,Exceeded expectations!,2024-03-31,27
REV_002144,ORD_004763,3,Meets expectations,2024-06-03,45
REV_002145,ORD_003800,4,Happy with purchase,2024-02-24,36
REV_002146,ORD_002433,2,Disappointed,2024-03-23,0
REV_002147,ORD_004442,3,Average,2024-04-16,43
REV_002148,ORD_002817,3,It's okay,2023-07-28,2
REV_002149,ORD_003321,5,Perfect!,2023-01-29,10
REV_002150,ORD_003619,1,Very disappointed,2023-11-15,9
REV_002151,ORD_000228,2,Disappointed,2024-10-28,9
REV_002152,ORD_003011,5,Love it!,2024-11-05,18
REV_002153,ORD_003709,5,Amazing product!,2024-04-02,39
REV_002154,ORD_004157,2,Not great,2024-01-08,27
REV_002155,ORD_001328,4,Solid quality,2024-06-15,23
REV_002156,ORD_002573,2,Could be better,2024-02-04,50
REV_002157,ORD_000408,4,Happy with purchase,2024-01-30,28
REV_002158,ORD_000556,1,Terrible,2023-09-02,4
REV_002159,ORD_000170,3,Meets expectations,2024-09-09,45
REV_002160,ORD_004416,3,Meets expectations,2024-06-17,14
REV_002161,ORD_003176,2,Meh,2024-12-14,46
REV_002162,ORD_000860,5,Perfect!,2023-08-27,35
REV_002163,ORD_001230,5,Perfect!,2024-08-13,5
REV_002164,ORD_001938,1,Terrible,2024-06-15,43
REV_002165,ORD_004868,4,Solid quality,2023-06-15,44
REV_002166,ORD_002991,4,Good product,2024-12-11,44
REV_002167,ORD_000720,5,Perfect!,2023-08-24,34
REV_002168,ORD_001730,5,Perfect!,2024-12-02,21
REV_002169,ORD_002676,2,Not great,2024-08-27,23
REV_002170,ORD_002223,4,Good product,2024-12-18,33
REV_002171,ORD_000857,4,Happy with purchase,2024-05-18,15
REV_002172,ORD_001930,4,Nice,2024-01-15,17
REV_002173,ORD_001094,5,Perfect!,2023-07-14,4
REV_002174,ORD_003506,4,Good product,2024-10-27,22
REV_002175,ORD_003801,3,Average,2024-05-20,48
REV_002176,ORD_003943,5,Excellent!,2024-08-25,16
REV_002177,ORD_003328,2,Not great,2023-03-15,50
REV_002178,ORD_003053,4,Good product,2024-03-13,27
REV_002179,ORD_002113,4,Recommended,2023-02-06,33
REV_002180,ORD_002123,5,Excellent!,2023-05-21,3
REV_002181,ORD_002149,5,Excellent!,2023-12-18,34
REV_002182,ORD_000243,2,Not great,2023-04-12,19
REV_002183,ORD_003115,4,Nice,2023-03-24,5
REV_002184,ORD_003534,5,Perfect!,2023-04-07,40
REV_002185,ORD_002743,5,Perfect!,2023-12-20,50
REV_002186,ORD_002182,2,Could be better,2023-03-10,41
REV_002187,ORD_000083,4,Happy with purchase,2023-02-23,7
REV_002188,ORD_004285,3,Meets expectations,2024-09-25,30
REV_002189,ORD_003431,5,Amazing product!,2024-08-11,25
REV_002190,ORD_001339,4,Solid quality,2024-10-02,26
REV_002191,ORD_000212,2,Disappointed,2025-01-07,39
REV_002192,ORD_001869,5,Exceeded expectations!,2024-08-07,10
REV_002193,ORD_001306,3,Average,2024-04-16,3
REV_002194,ORD_004565,1,Very disappointed,2023-04-22,9
REV_002195,ORD_000760,3,Fair,2023-04-01,31
REV_002196,ORD_004910,4,Happy with purchase,2023-01-07,45
REV_002197,ORD_001735,4,Happy with purchase,2024-05-22,32
REV_002198,ORD_002430,5,Excellent!,2023-09-25,12
REV_002199,ORD_002725,5,Exceeded expectations!,2023-11-11,34
REV_002200,ORD_003469,5,Exceeded expectations!,2023-11-24,4
REV_002201,ORD_001921,5,Exceeded expectations!,2023-04-14,11
REV_002202,ORD_002974,4,Recommended,2023-09-15,46
REV_002203,ORD_002031,5,Exceeded expectations!,2024-08-22,44
REV_002204,ORD_004699,4,Solid quality,2023-12-20,21
REV_002205,ORD_001357,4,Good product,2024-03-08,38
REV_002206,ORD_003194,4,Good product,2024-10-25,46
REV_002207,ORD_002404,5,Excellent!,2023-11-03,50
REV_002208,ORD_003753,4,Happy with purchase,2023-06-28,35
REV_002209,ORD_000183,4,Happy with purchase,2023-05-17,39
REV_002210,ORD_000345,5,Perfect!,2024-12-06,20
REV_002211,ORD_000567,5,Amazing product!,2024-02-22,33
REV_002212,ORD_000675,4,Solid quality,2023-05-02,18
REV_002213,ORD_001368,3,Meets expectations,2024-02-11,44
REV_002214,ORD_002701,5,Love it!,2023-10-10,12
REV_002215,ORD_002751,5,Amazing product!,2023-05-28,26
REV_002216,ORD_004759,1,Terrible,2024-08-25,30
REV_002217,ORD_004649,5,Amazing product!,2023-09-11,46
REV_002218,ORD_002603,4,Nice,2024-08-03,7
REV_002219,ORD_003533,5,Excellent!,2023-09-23,44
REV_002220,ORD_004368,4,Recommended,2024-10-25,35
REV_002221,ORD_001829,4,Recommended,2024-02-25,31
REV_002222,ORD_001202,3,Average,2023-11-17,44
REV_002223,ORD_004730,5,Excellent!,2024-02-20,17
REV_002224,ORD_001699,3,Meets expectations,2023-03-10,21
REV_002225,ORD_000940,4,Happy with purchase,2023-10-18,31
REV_002226,ORD_003679,3,Decent,2023-04-02,13
REV_002227,ORD_003330,4,Recommended,2023-07-30,44
REV_002228,ORD_000329,4,Happy with purchase,2024-05-06,28
REV_002229,ORD_000540,5,Love it!,2023-03-01,36
REV_002230,ORD_002827,2,Not great,2024-11-20,10
REV_002231,ORD_000319,2,Meh,2023-02-13,20
REV_002232,ORD_000939,2,Disappointed,2024-12-06,26
REV_002233,ORD_000649,4,Good product,2023-03-23,3
REV_002234,ORD_004795,4,Happy with purchase,2024-09-15,22
REV_002235,ORD_002339,3,Meets expectations,2023-11-18,15
REV_002236,ORD_001905,3,It's okay,2024-01-06,8
REV_002237,ORD_003930,4,Good product,2024-03-31,32
REV_002238,ORD_004030,2,Disappointed,2024-04-05,32
REV_002239,ORD_003975,1,Poor quality,2024-12-19,30
REV_002240,ORD_000254,5,Love it!,2023-04-18,2
REV_002241,ORD_002853,5,Perfect!,2023-09-17,17
REV_002242,ORD_002049,4,Recommended,2023-11-05,35
REV_002243,ORD_003919,3,Average,2024-05-11,31
REV_002244,ORD_002664,5,Love it!,2023-02-07,25
REV_002245,ORD_003129,5,Exceeded expectations!,2023-03-05,40
REV_002246,ORD_002454,4,Good product,2023-05-04,34
REV_002247,ORD_001290,2,Below expectations,2024-05-08,49
REV_002248,ORD_001140,4,Good product,2024-06-08,20
REV_002249,ORD_000134,5,Love it!,2024-04-15,50
REV_002250,ORD_003466,5,Love it!,2024-09-24,38
REV_002251,ORD_004055,5,Excellent!,2024-12-28,15
REV_002252,ORD_001128,2,Disappointed,2024-12-11,29
REV_002253,ORD_000237,1,Do not buy,2023-07-08,4
REV_002254,ORD_002559,5,Excellent!,2024-07-14,3
REV_002255,ORD_002046,1,Terrible,2024-04-10,31
REV_002256,ORD_002624,3,Fair,2023-12-17,40
REV_002257,ORD_003464,5,Amazing product!,2024-01-23,35
REV_002258,ORD_003677,3,Decent,2023-03-11,47
REV_002259,ORD_002501,5,Exceeded expectations!,2024-10-20,35
REV_002260,ORD_003181,4,Nice,2023-11-08,28
REV_002261,ORD_004143,5,Excellent!,2023-03-27,50
REV_002262,ORD_003364,4,Solid quality,2023-04-04,47
REV_002263,ORD_003244,3,It's okay,2024-04-10,26
REV_002264,ORD_003579,5,Amazing product!,2024-09-27,44
REV_002265,ORD_002641,4,Happy with purchase,2023-03-28,33
REV_002266,ORD_000722,4,Recommended,2023-11-06,0
REV_002267,ORD_001210,5,Love it!,2023-09-14,6
REV_002268,ORD_004940,3,Fair,2023-07-29,26
REV_002269,ORD_004566,4,Nice,2024-09-30,43
REV_002270,ORD_000100,3,Decent,2024-04-08,46
REV_002271,ORD_004508,5,Excellent!,2023-04-24,37
REV_002272,ORD_004605,4,Nice,2023-01-26,29
REV_002273,ORD_002793,3,Average,2023-06-11,3
REV_002274,ORD_003459,4,Solid quality,2024-11-15,30
REV_002275,ORD_001033,3,It's okay,2023-12-01,24
REV_002276,ORD_003346,5,Love it!,2023-03-27,6
REV_002277,ORD_000985,3,It's okay,2024-10-25,2
REV_002278,ORD_000269,3,Average,2023-08-07,10
REV_002279,ORD_000640,5,Love it!,2024-07-18,25
REV_002280,ORD_002753,5,Perfect!,2023-02-16,31
REV_002281,ORD_003605,5,Amazing product!,2023-07-28,26
REV_002282,ORD_001477,3,Meets expectations,2024-10-12,45
REV_002283,ORD_000671,5,Excellent!,2023-10-28,11
REV_002284,ORD_001240,3,Average,2024-07-07,38
REV_002285,ORD_000586,4,Nice,2024-09-21,43
REV_002286,ORD_001941,5,Love it!,2023-12-26,48
REV_002287,ORD_003091,4,Happy with purchase,2024-12-17,49
REV_002288,ORD_002829,4,Good product,2023-08-10,22
REV_002289,ORD_002114,5,Amazing product!,2024-08-13,10
REV_002290,ORD_002167,3,Fair,2024-04-26,5
REV_002291,ORD_001524,3,Decent,2024-10-11,11
REV_002292,ORD_004401,4,Happy with purchase,2023-03-02,22
REV_002293,ORD_000970,4,Recommended,2024-11-19,14
REV_002294,ORD_001741,1,Terrible,2023-05-22,8
REV_002295,ORD_003483,5,Amazing product!,2024-04-21,9
REV_002296,ORD_000278,3,Decent,2023-11-12,3
REV_002297,ORD_004094,5,Excellent!,2024-01-19,34
REV_002298,ORD_002983,4,Happy with purchase,2024-01-28,15
REV_002299,ORD_001014,2,Disappointed,2023-12-25,33
REV_002300,ORD_001209,4,Nice,2023-04-12,42
REV_002301,ORD_000816,5,Excellent!,2024-04-19,40
REV_002302,ORD_002885,5,Amazing product!,2023-12-23,16
REV_002303,ORD_004111,4,Recommended,2023-11-11,22
REV_002304,ORD_001837,2,Not great,2024-04-12,3
REV_002305,ORD_000990,5,Love it!,2024-09-27,21
REV_002306,ORD_001090,5,Excellent!,2024-07-27,46
REV_002307,ORD_001890,5,Excellent!,2023-10-07,37
REV_002308,ORD_002713,2,Not great,2023-05-02,38
REV_002309,ORD_003784,4,Good product,2023-02-02,20
REV_002310,ORD_003110,4,Solid quality,2023-09-10,40
REV_002311,ORD_003937,5,Excellent!,2024-10-12,20
REV_002312,ORD_002630,5,Love it!,2024-03-22,6
REV_002313,ORD_001771,5,Love it!,2023-11-04,3
REV_002314,ORD_000314,3,Average,2023-05-05,32
REV_002315,ORD_004233,4,Solid quality,2023-03-18,3
REV_002316,ORD_003808,1,Do not buy,2023-04-29,29
REV_002317,ORD_001082,3,Fair,2023-03-30,3
REV_002318,ORD_003175,4,Nice,2024-05-04,0
REV_002319,ORD_004705,4,Good product,2023-03-20,18
REV_002320,ORD_001926,4,Recommended,2023-05-11,6
REV_002321,ORD_000511,4,Solid quality,2024-03-01,23
REV_002322,ORD_001483,5,Love it!,2024-10-08,24
REV_002323,ORD_003595,3,It's okay,2024-01-12,50
REV_002324,ORD_000093,4,Recommended,2023-10-12,4
REV_002325,ORD_000542,5,Exceeded expectations!,2023-10-23,14
REV_002326,ORD_002708,3,Fair,2024-12-08,46
REV_002327,ORD_003371,5,Exceeded expectations!,2023-05-14,4
REV_002328,ORD_004663,3,Meets expectations,2024-10-21,14
REV_002329,ORD_000174,2,Disappointed,2023-10-27,19
REV_002330,ORD_002122,2,Meh,2023-03-12,39
REV_002331,ORD_001481,3,Average,2023-05-30,48
REV_002332,ORD_003902,5,Love it!,2023-08-23,30
REV_002333,ORD_001353,5,Exceeded expectations!,2024-11-08,4
REV_002334,ORD_003936,3,Average,2023-02-01,22
REV_002335,ORD_000288,3,Decent,2024-05-28,17
REV_002336,ORD_000905,3,Meets expectations,2023-04-01,33
REV_002337,ORD_004164,2,Meh,2024-05-14,4
REV_002338,ORD_004337,5,Love it!,2025-01-03,28
REV_002339,ORD_000592,4,Good product,2023-02-22,28
REV_002340,ORD_003263,3,Decent,2024-10-24,27
REV_002341,ORD_004739,1,Waste of money,2023-11-13,29
REV_002342,ORD_002246,5,Perfect!,2024-01-10,6
REV_002343,ORD_002253,2,Disappointed,2024-09-01,49
REV_002344,ORD_004710,3,It's okay,2024-10-02,30
REV_002345,ORD_001787,5,Love it!,2023-06-24,14
